time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],dg[unit=""],duEW[unit=""],duNS[unit=""],duV[unit=""]
2025-07-16T12:00:00Z,-7.609444,112.595556,9.509090707270529e-09,-0.0012912689596934,0.00035253755997139856,-0.0073857590602829
2025-07-17T12:00:00Z,-7.609444,112.595556,9.337779025669196e-09,-0.0012856542253417,0.0003998145538893488,-0.0073502933649739
2025-07-18T12:00:00Z,-7.609444,112.595556,9.149913636810849e-09,-0.0012908164854757,0.00042323243344772905,-0.0073194348754633
2025-07-19T12:00:00Z,-7.609444,112.595556,8.932352376483394e-09,-0.0012891595863217,0.000426098104897733,-0.0073023730495997
2025-07-20T12:00:00Z,-7.609444,112.595556,8.702137301150458e-09,-0.0012803794449782,0.0004172576708346683,-0.0072663759770525
2025-07-21T12:00:00Z,-7.609444,112.595556,8.503766778707553e-09,-0.0012588370106279,0.0004256494245206806,-0.007241999766494
2025-07-22T12:00:00Z,-7.609444,112.595556,8.343086413399181e-09,-0.0012521747412647,0.000438119287354826,-0.0072598537083603
2025-07-23T12:00:00Z,-7.609444,112.595556,8.195312400521883e-09,-0.001232963049618,0.0004369860125039746,-0.0072581377896719
2025-07-24T12:00:00Z,-7.609444,112.595556,8.090839422074444e-09,-0.0012191559336933,0.00043907440343020885,-0.0072727379640217
2025-07-25T12:00:00Z,-7.609444,112.595556,7.984318392012945e-09,-0.0012098256372875,0.000443778335494452,-0.0072901035518644
