time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],duEW[unit=""],duNS[unit=""],duV[unit=""]
2024-01-28T09:00:00Z,-7.609444,112.595556,-0.0004734426911454648,-0.0029118685051798,0.0007389258244074881
2024-01-28T12:00:00Z,-7.609444,112.595556,-0.0005417668144218624,-0.0029526704456657,0.0008777767652645707
2024-01-28T15:00:00Z,-7.609444,112.595556,-0.0005011086468584836,-0.0028892194386571,0.0011312239803373
2024-01-28T18:00:00Z,-7.609444,112.595556,-0.0006073153926990926,-0.0027871874626725,0.0014554758090525
2024-01-28T21:00:00Z,-7.609444,112.595556,-0.0007510627619922161,-0.0028161865193396,0.0013001596089452
2024-01-29T00:00:00Z,-7.609444,112.595556,-0.0006941662286408246,-0.0028762747533619,0.000932510942220688
2024-01-29T03:00:00Z,-7.609444,112.595556,-0.0006260215886868536,-0.0028132544830441,0.0009607519023120404
2024-01-29T06:00:00Z,-7.609444,112.595556,-0.0005697731394320726,-0.0026854879688471,0.0012573540443554
2024-01-29T09:00:00Z,-7.609444,112.595556,-0.0004889786359854043,-0.0025582746602594,0.0013126918347552
2024-01-29T12:00:00Z,-7.609444,112.595556,-0.0003049500228371471,-0.0024817492812871,0.0011726765660569
2024-01-29T15:00:00Z,-7.609444,112.595556,-0.00013264654262457043,-0.0024010476190596,0.0009637436596676708
2024-01-29T18:00:00Z,-7.609444,112.595556,-4.3446620111353695e-05,-0.0024204375222325,0.0007512418087571859
2024-01-29T21:00:00Z,-7.609444,112.595556,1.5657442418159917e-06,-0.002607942558825,0.0003409218334127217
2024-01-30T00:00:00Z,-7.609444,112.595556,0.00011716021981555969,-0.0027302196249365,-0.00019233145576436075
2024-01-30T03:00:00Z,-7.609444,112.595556,0.00022284600709099325,-0.0026974400971084,-0.0002473457716405392
2024-01-30T06:00:00Z,-7.609444,112.595556,0.00030396232614293694,-0.0026417898479849,-0.00010176351497648284
2024-01-30T09:00:00Z,-7.609444,112.595556,0.0003881652664858848,-0.0026423991657793,-0.00027749669970944524
2024-01-30T12:00:00Z,-7.609444,112.595556,0.00045298351324163377,-0.0026850320864468,-0.0007014665752649307
2024-01-30T15:00:00Z,-7.609444,112.595556,0.000606922316364944,-0.0027179287280887,-0.0012689863797277
2024-01-30T18:00:00Z,-7.609444,112.595556,0.0006626848480664194,-0.002830940997228,-0.001742327120155
2024-01-30T21:00:00Z,-7.609444,112.595556,0.0007290604989975691,-0.0029667359776794,-0.002200408373028
2024-01-31T00:00:00Z,-7.609444,112.595556,0.0009486009366810322,-0.0029440021608024,-0.0022538104094564
2024-01-31T03:00:00Z,-7.609444,112.595556,0.0011537628015503,-0.0027610142715275,-0.0017979453550651
2024-01-31T06:00:00Z,-7.609444,112.595556,0.0012584658106788,-0.0026981371920555,-0.0012722159735858
2024-01-31T09:00:00Z,-7.609444,112.595556,0.001342280418612,-0.0027490879874676,-0.0006820025737397373
2024-01-31T12:00:00Z,-7.609444,112.595556,0.0015046427724882,-0.0028493795543909,2.962444705190137e-05
